praatword,onset,offset,section,subtlfreq,pos,content,vec10
王子,340.6463072,340.9677184,8,31.93,NN,1,-0.15074
说,340.9677184,341.1935964,8,6765.38,VV,1,-0.27461
我们,341.7728579,341.9961812,8,11080.02,PN,0,
唤醒,341.9961812,342.3781817,8,8.76,VV,1,-0.17822
了,342.3781817,342.5055964,8,28210.53,PU,0,
这,342.5055964,342.6132589,8,8554.9,PN,0,
口,342.6132589,342.7895668,8,123.02,NN,1,-0.15302
井,342.7895668,343.0575964,8,14.25,NN,1,-0.15182
它,343.4654138,343.5653216,8,1461.37,PN,0,
现在,343.5653216,343.8735964,8,2626.8,NT,1,-0.28949
唱,344.1610717,344.3138719,8,187.8,VV,1,-0.34023
起,344.3138719,344.4431644,8,603.07,VV,1,-0.073344
歌,344.4431644,344.6547338,8,188.07,NN,1,-0.24918
来,344.6547338,344.7781494,8,5519.32,VV,1,-0.26166
了,344.7781494,345.0191035,8,28210.53,PU,0,
我,345.8066122,345.9300277,8,50147.83,PN,0,
不,345.9300277,346.1122126,8,20543.44,AD,1,-0.28021
愿,346.1122126,346.2356281,8,81.65,VV,1,-0.27732
让,346.2356281,346.3531667,8,3690.67,VV,1,-0.35743
他,346.3531667,346.4883361,8,11853.78,PN,0,
费劲,346.4883361,346.8815964,8,4.14,VA,1,-0.17104
让,347.6655964,347.7991634,8,3690.67,VV,1,-0.53197
我,347.7991634,347.8990712,8,50147.83,PN,0,
来,347.8990712,348.0107329,8,5519.32,VV,1,-0.52768
干,348.0107329,348.1811639,8,1241.59,VA,1,-0.16268
吧,348.1811639,348.3135964,8,5785.52,SP,0,
我,349.0450726,349.1508574,8,50147.83,PN,0,
对,349.1508574,349.2390114,8,3958.83,VA,1,-0.44644
他,349.2390114,349.3800577,8,11853.78,PN,0,
说,349.3800577,349.5775964,8,6765.38,VV,1,-0.3783
这,350.0815964,350.2263357,8,8554.9,PN,0,
活儿,350.2263357,350.4495964,8,17.47,NN,1,-0.078818
对,350.7295964,350.8199056,8,3958.83,VA,1,-0.64495
你,350.8199056,350.9198134,8,39629.27,PN,0,
太,350.9198134,351.1372599,8,1942.11,AD,1,-0.18315
重,351.1372599,351.3194447,8,151.4,VA,1,-0.22417
了,351.3194447,351.4735964,8,28210.53,PU,0,
我,352.0415964,352.1963951,8,50147.83,PN,0,
慢慢,352.1963951,352.5196262,8,54.25,VA,1,-0.31732
地,352.5196262,352.7311957,8,536.84,NN,1,-0.34911
把,352.7311957,352.8957498,8,3712.28,BA,0,
水桶,352.8957498,353.2189809,8,1.34,NN,1,-0.2686
提到,353.2189809,353.4775659,8,39.23,VV,1,-0.24779
井,353.4775659,353.7890432,8,14.25,NN,1,-0.098906
栏,353.4775659,353.7890432,8,4.86,NN,1,-0.045512
上,353.7890432,353.9775964,8,3409.33,VV,1,-0.35357
我,354.7704906,354.8880292,8,50147.83,PN,0,
把,354.8880292,355.0114447,8,3712.28,BA,0,
它,355.0114447,355.1348603,8,1461.37,PN,0,
稳,355.1348603,355.4757222,8,16.48,VA,1,-0.17831
稳,355.1348603,355.4757222,8,16.48,VA,1,-0.35174
地,355.4757222,355.5521223,8,536.84,NN,1,-0.54675
放在,355.5521223,355.8048303,8,36.96,VV,1,-0.25746
那里,355.8048303,356.0975964,8,500.29,PN,0,
我,356.801965,356.9077498,8,50147.83,PN,0,
的,356.9077498,357.0017807,8,50155.13,DEG,0,
耳朵,357.0017807,357.3250118,8,34.91,NN,1,-0.28885
里,357.3250118,357.4735964,8,1886.22,NN,1,-0.30389
还,357.7128892,357.8363048,8,3884.93,AD,1,-0.35591
响,357.8363048,357.9949819,8,41.88,VV,1,-0.24981
着,357.9949819,358.0772589,8,2983.65,VV,1,-0.39705
辘轳,358.0772589,358.3475977,8,0.03,NN,1,-0.19518
的,358.3475977,358.4357517,8,50155.13,DEG,0,
歌声,358.4357517,358.8001214,8,10.97,NN,1,-0.24428
依然,359.6327334,359.9375964,8,25.93,AD,1,-0.38322
还,359.9375964,360.0735032,8,3884.93,AD,1,-0.58609
在,360.0735032,360.1969187,8,12811.05,P,0,
晃荡,360.1969187,360.5495345,8,1.67,VV,1,-0.15156
的,360.5495345,360.6670731,8,50155.13,DEG,0,
水面,360.6670731,360.9785504,8,5.6,NN,1,-0.34327
上,360.9785504,361.1455964,8,3409.33,VV,1,-0.40463
我,361.7954438,361.9188593,8,50147.83,PN,0,
看见,361.9188593,362.200952,8,341.08,VV,1,-0.34162
太阳,362.200952,362.4712908,8,42.3,NN,1,-0.24823
的,362.4712908,362.5829524,8,50155.13,DEG,0,
影子,362.5829524,362.9135964,8,10.19,NN,1,-0.39304
在,363.1529481,363.2704868,8,12811.05,P,0,
跳动,363.2704868,363.6815964,8,5.9,VV,1,-0.361
我,364.4987652,364.6574423,8,50147.83,PN,0,
正,364.6574423,364.9042734,8,582.36,AD,1,-0.15713
需要,364.9042734,365.2157507,8,1322.4,VV,1,-0.30071
喝,365.2157507,365.362674,8,417.45,VV,1,-0.23961
这,365.362674,365.4860895,8,8554.9,PN,0,
种,365.4860895,365.6212589,8,468.48,VV,1,-0.1147
水,365.6212589,365.9215964,8,225.98,NN,1,-0.33878
小,366.4322753,366.6085832,8,1042.34,VA,1,-0.2145
王子,366.6085832,366.8906759,8,31.93,NN,1,-0.10411
说,366.8906759,367.0975964,8,6765.38,VV,1,-0.27361
给,367.4679645,367.6031339,8,3494.19,VV,1,-0.32558
我,367.6031339,367.7147956,8,50147.83,PN,0,
喝,367.7147956,367.9733806,8,417.45,VV,1,-0.53244
点儿,367.9733806,368.3375964,8,133.31,M,0,
这,369.3368284,369.5190133,8,8554.9,PN,0,
时,369.5190133,369.8833829,8,699.69,NN,1,-0.33077
我,370.5474761,370.6263651,8,50147.83,PN,0,
才,370.6263651,370.7674114,8,1094.48,AD,1,-0.35362
明白,370.7674114,371.1023964,8,737.6,VA,1,-0.31695
了,371.1023964,371.2023043,8,28210.53,PU,0,
他,371.2023043,371.3374737,8,11853.78,PN,0,
所,371.3374737,371.5137816,8,587.69,MSP,0,
寻找,371.5137816,371.8663974,8,80.01,VV,1,-0.24388
的,371.8663974,371.9251667,8,50155.13,DEG,0,
是,371.9251667,372.1014746,8,28253.52,VC,1,-0.32316
什么,372.1014746,372.3695964,8,7050.42,PN,0,
我,373.1593221,373.2592299,8,50147.83,PN,0,
把,373.2592299,373.3650146,8,3712.28,BA,0,
水桶,373.3650146,373.7375964,8,1.34,NN,1,-0.32307
提,373.9350769,374.0643694,8,157.48,VV,1,-0.12176
到,374.0643694,374.181908,8,4159.42,VV,1,-0.4037
他,374.181908,374.3053235,8,11853.78,PN,0,
的,374.3053235,374.3993544,8,50155.13,DEG,0,
嘴边,374.3993544,374.7295964,8,3.19,NN,1,-0.20779
他,375.2653188,375.3946113,8,11853.78,PN,0,
闭,375.3946113,375.6061808,8,235.32,VV,1,-0.13636
着,375.6061808,375.7060886,8,2983.65,VV,1,-0.39843
眼睛,375.7060886,375.9881812,8,169.11,NN,1,-0.36944
喝,375.9881812,376.3935964,8,417.45,VV,1,-0.33297
水,375.9881812,376.3935964,8,225.98,NN,1,-0.25141
就,376.7463053,376.8638439,8,8246.34,AD,1,-0.4518
像,376.8638439,377.0401518,8,1497.29,AD,1,-0.34174
节日,377.0401518,377.3751368,8,16.99,NN,1,-0.15517
一般,377.3751368,377.7215964,8,77.09,VA,1,-0.3898
舒适,377.8570451,378.3036918,8,12.43,VA,1,-0.31752
愉快,378.3036918,378.7117488,8,72.02,VA,1,-0.32716
这,379.7754732,379.8695041,8,8554.9,PN,0,
水,379.8695041,380.2015964,8,225.98,NN,1,-0.41928
远,380.6095964,380.8255964,8,195.85,VA,1,-0.18013
不,380.8255964,380.9449824,8,20543.44,AD,1,-0.3571
只,380.9449824,381.0919056,8,2167.08,AD,1,-0.41816
是,381.0919056,381.227075,8,28253.52,VC,1,-0.42938
一,381.227075,381.3211059,8,6069.96,CD,0,
种,381.3211059,381.4915369,8,468.48,VV,1,-0.21088
饮料,381.4915369,381.8559066,8,28.08,NN,1,-0.33025
它,382.5482107,382.6598724,8,1461.37,PN,0,
是,382.6598724,382.7935964,8,28253.52,VC,1,-0.55337
披星戴月,382.7935964,383.4062425,8,,VV,1,-0.041532
走,383.4062425,383.5531658,8,1945.3,VV,1,-0.23032
了,383.5531658,383.6354428,8,28210.53,PU,0,
许多,383.6354428,384.0095964,8,60.04,CD,0,
路,384.0095964,384.1173511,8,208.46,NN,1,-0.11664
才,384.1173511,384.2642744,8,1094.48,AD,1,-0.23957
找到,384.2642744,384.5875055,8,659.62,VV,1,-0.2684
的,384.5875055,384.7344288,8,50155.13,DEG,0,
是,385.4984298,385.6487638,8,28253.52,VC,1,-0.69937
在,385.6487638,385.7604255,8,12811.05,P,0,
辘轳,385.7604255,386.0415964,8,0.03,NN,1,-0.093409
的,386.0415964,386.1012874,8,50155.13,DEG,0,
歌声,386.1012874,386.471534,8,10.97,NN,1,-0.22615
中,386.471534,386.6415964,8,1039.21,NR,1,-0.34025
经过,387.1179964,387.3883352,8,67.1,P,0,
我,387.3883352,387.4706122,8,50147.83,PN,0,
双臂,387.4706122,387.8349819,8,2.77,NN,1,-0.24286
的,387.8349819,387.911382,8,50155.13,DEG,0,
努力,387.911382,388.252244,8,189.59,VA,1,-0.36946
得来,388.252244,388.5754751,8,0.48,VV,1,-0.33553
的,388.5754751,388.7165215,8,50155.13,DEG,0,
它,389.5451686,389.6643019,8,1461.37,PN,0,
像,389.6643019,389.9463946,8,1497.29,AD,1,-0.27275
是,389.6643019,389.9463946,8,28253.52,VC,1,-0.6201
一,389.9463946,390.0110408,8,6069.96,CD,0,
件,390.0110408,390.1991026,8,583.31,M,0,
礼品,390.1991026,390.5775964,8,2.21,NN,1,-0.1341
慰藉,390.7855964,391.0747652,8,1.82,NN,1,-0.40843
着,391.0747652,391.1687961,8,2983.65,VV,1,-0.41382
心田,391.1687961,391.6335964,8,0.12,NN,1,-0.11614
在,392.3615964,392.5028593,8,12811.05,P,0,
我,392.5028593,392.5851363,8,50147.83,PN,0,
小,392.5851363,392.8084597,8,1042.34,VA,1,-0.2241
的,392.8084597,392.9259983,8,50155.13,DEG,0,
时候,392.9259983,393.2895964,8,1555.33,NN,1,-0.35529
圣诞树,393.7514409,394.2895964,8,5.96,NN,1,-0.40017
的,394.2895964,394.3802725,8,50155.13,DEG,0,
灯光,394.3802725,394.7622729,8,16.66,NN,1,-0.17775
午夜,395.1935964,395.4968892,8,21.76,NT,1,-0.16745
的,395.4968892,395.5732893,8,50155.13,DEG,0,
弥撒,395.5732893,395.9494129,8,2.68,NN,1,-0.22919
的,395.9494129,396.0610746,8,50155.13,DEG,0,
音乐,396.0610746,396.4195673,8,142.37,NN,1,-0.28688
甜蜜,396.866214,397.2655964,8,15.2,VA,1,-0.25088
的,397.2655964,397.3742406,8,50155.13,DEG,0,
微笑,397.3742406,397.8326412,8,30.61,VV,1,-0.41393
这,398.6335964,398.7847039,8,8554.9,PN,0,
一切,398.7847039,399.1535964,8,647.13,PN,0,
都,399.5135964,399.6309819,8,5294.71,AD,1,-0.21971
使,399.6309819,399.7543974,8,146.51,VV,1,-0.15525
圣诞节,399.7543974,400.212798,8,49.54,NN,1,-0.50517
时,400.212798,400.383229,8,699.69,NN,1,-0.28767
我,400.383229,400.4596291,8,50147.83,PN,0,
收到,400.4596291,400.724091,8,137.27,VV,1,-0.19611
的,400.724091,400.806368,8,50155.13,DEG,0,
礼品,400.806368,401.2015964,8,2.21,NN,1,-0.31297
辉映,401.4545485,401.7954105,8,0.06,VV,1,-0.090423
着,401.7954105,401.8718106,8,2983.65,VV,1,-0.31543
幸福,401.8718106,402.1950418,8,64.12,VA,1,-0.30936
的,402.1950418,402.259688,8,50155.13,DEG,0,
光彩,402.259688,402.7063347,8,5.75,NN,1,-0.25316
你,403.0942121,403.3116585,8,39629.27,PN,0,
这里,403.3116585,403.6231359,8,1606.72,PN,0,
的,403.6231359,403.7230437,8,50155.13,DEG,0,
人,403.7230437,403.9215964,8,5810.26,NN,1,-0.34642
在,404.2108289,404.3401214,8,12811.05,P,0,
同,404.3401214,404.628091,8,161,VA,1,-0.20422
一,404.628091,404.7221218,8,6069.96,CD,0,
个,404.7221218,404.8279066,8,5184,M,0,
花园,404.8279066,405.1805224,8,22.18,NN,1,-0.09045
中,405.1805224,405.3375964,8,1039.21,NR,1,-0.39836
种植,405.6533492,405.9648265,8,3.13,VV,1,-0.17844
着,405.9648265,406.0764882,8,2983.65,VV,1,-0.50919
五千,406.0764882,406.511381,8,5.28,CD,0,
朵,406.511381,406.6641812,8,11.57,M,0,
玫瑰,406.6641812,407.0895964,8,17.53,NN,1,-0.26941
小,407.6691363,407.8336904,8,1042.34,VA,1,-0.26499
王子,407.8336904,408.1535964,8,31.93,NN,1,-0.14964
说,408.1535964,408.3802449,8,6765.38,VV,1,-0.24867
可是,408.8503993,409.2815964,8,349.93,AD,1,-0.31936
他们,409.793965,410.0255964,8,4187.02,PN,0,
却,410.0255964,410.1935963,8,397.84,AD,1,-0.33932
不能,410.1935963,410.387535,8,268.85,VA,1,-0.29747
从中,410.387535,410.7695964,8,7.81,AD,1,-0.30705
找到,411.233813,411.4895964,8,659.62,VV,1,-0.34026
自己,411.4895964,411.7451059,8,1728.29,PN,0,
所,411.7451059,411.8979061,8,587.69,MSP,0,
要,411.8979061,412.0036909,8,7114.18,VV,1,-0.5061
寻找,412.0036909,412.3615964,8,80.01,VV,1,-0.41447
的,412.3615964,412.4385837,8,50155.13,DEG,0,
东西,412.4385837,412.9557536,8,1136.54,NN,1,-0.36386
他们,413.9778747,414.1953211,8,4187.02,PN,0,
是,414.1953211,414.3304905,8,28253.52,VC,1,-0.39728
找,414.3304905,414.4950446,8,1390.52,VV,1,-0.53944
不,414.4950446,414.5949524,8,20543.44,AD,1,-0.50537
到,414.5949524,414.8065219,8,4159.42,VV,1,-0.38344
的,414.8065219,415.0063375,8,50155.13,DEG,0,
我,415.3295687,415.4353534,8,50147.83,PN,0,
回答,415.4353534,415.7468308,8,121.32,VV,1,-0.34917
道,415.7468308,415.9231387,8,111.99,NN,1,-0.14105
然而,416.5775964,416.8975964,8,27.22,AD,1,-0.41877
他们,417.431842,417.6727961,8,4187.02,PN,0,
所,417.6727961,417.8373502,8,587.69,MSP,0,
寻找,417.8373502,418.1547044,8,80.01,VV,1,-0.5038
的,418.1547044,418.2369814,8,50155.13,DEG,0,
东西,418.2369814,418.6095964,8,1136.54,NN,1,-0.48405
却,419.1537826,419.3418443,8,397.84,AD,1,-0.43959
是,419.3418443,419.4652599,8,28253.52,VC,1,-0.56576
可以,419.4652599,419.9215964,8,2360.84,VV,1,-0.42878
从,420.1763685,420.382061,8,1410.37,P,0,
一,420.382061,420.4819688,8,6069.96,CD,0,
朵,420.4819688,420.5842097,8,11.57,M,0,
玫瑰花,420.5842097,421.0495964,8,1.97,NN,1,-0.075321
或,421.9535964,422.1935964,8,206.64,CC,0,
一点儿,422.1935964,422.588243,8,28.05,AD,1,-0.20845
水,422.588243,422.7939356,8,225.98,NN,1,-0.16376
中,422.7939356,422.9937512,8,1039.21,NR,1,-0.42174
找到,422.9937512,423.2934747,8,659.62,VV,1,-0.40225
的,423.2934747,423.4815964,8,50155.13,DEG,0,
一点儿,424.2220297,424.5135964,8,28.05,AD,1,-0.18993
不错,424.5135964,424.9614718,8,564.29,VA,1,-0.25665
我,425.7372266,425.8371344,8,50147.83,PN,0,
回答,425.8371344,426.1192271,8,121.32,VV,1,-0.26859
道,426.1192271,426.3072889,8,111.99,NN,1,-0.12937
小,427.0183974,427.1535668,8,1042.34,VA,1,-0.25066
王子,427.1535668,427.4180287,8,31.93,NN,1,-0.11729
又,427.4180287,427.559075,8,1060.05,AD,1,-0.22937
加,427.559075,427.7353829,8,152.33,VV,1,-0.16811
了,427.7353829,427.8235369,8,28210.53,PU,0,
一,427.8235369,427.9116909,8,6069.96,CD,0,
句,427.9116909,428.0895964,8,178.38,M,0,
眼睛,428.9855964,429.5455964,8,169.11,NN,1,-0.29564
是,429.8938424,430.0231349,8,28253.52,VC,1,-0.33138
什么,430.0231349,430.3287353,8,7050.42,PN,0,
也,430.3287353,430.4697816,8,3928.9,AD,1,-0.40578
看,430.4697816,430.6695972,8,3056.83,VV,1,-0.37194
不,430.6695972,430.7342435,8,20543.44,AD,1,-0.36491
见,430.7342435,430.9869515,8,874.61,VV,1,-0.26498
的,430.9869515,431.1808902,8,50155.13,DEG,0,
应该,431.7391986,432.1535964,8,1127.12,VV,1,-0.42104
用,432.5176875,432.6735964,8,1563.08,VV,1,-0.40108
心,432.6735964,432.8095964,8,266.94,NN,1,-0.24292
去,432.8095964,432.9525804,8,4860.53,VV,1,-0.40759
寻找,432.9525804,433.5931658,8,80.01,VV,1,-0.32155
我,434.8175964,434.9213521,8,50147.83,PN,0,
喝,434.9213521,435.091783,8,417.45,VV,1,-0.35035
了,435.091783,435.1975678,8,28210.53,PU,0,
水,435.1975678,435.4975964,8,225.98,NN,1,-0.25812
我,435.9217179,436.0157488,8,50147.83,PN,0,
痛快,436.0157488,436.4271339,8,5.96,VA,1,-0.29652
地,436.4271339,436.5211648,8,536.84,NN,1,-0.31781
呼吸,436.5211648,436.8335964,8,72.59,NN,1,-0.41247
着,436.8335964,436.9384269,8,2983.65,VV,1,-0.36355
空气,436.9384269,437.4027044,8,40.69,NN,1,-0.38253
沙漠,438.0609206,438.4194134,8,20.18,NN,1,-0.29487
在,438.4194134,438.5428289,8,12811.05,P,0,
晨曦,438.5428289,438.9013216,8,0.54,NN,1,-0.053757
中,438.9013216,439.0575964,8,1039.21,NR,1,-0.23026
泛,439.2656913,439.5536609,8,3.34,VA,1,-0.063029
出,439.2656913,439.5536609,8,1275.36,VV,1,-0.20914
蜂蜜,439.5536609,439.8883646,8,6.2,NN,1,-0.17149
的,439.8883646,439.9823955,8,50155.13,DEG,0,
光泽,439.9823955,440.3879037,8,1.55,NN,1,-0.30754
这,440.952089,441.0519969,8,8554.9,PN,0,
蜂蜜,441.0519969,441.3575972,8,6.2,NN,1,-0.37134
般,441.3575972,441.5574129,8,45.49,VA,1,-0.35904
的,441.5574129,441.6631976,8,50155.13,DEG,0,
光泽,441.6631976,441.9215964,8,1.55,NN,1,-0.50742
也,442.1615964,442.2979061,8,3928.9,AD,1,-0.3003
使,442.2979061,442.4389524,8,146.51,VV,1,-0.31936
我,442.4389524,442.5329833,8,50147.83,PN,0,
感到,442.5329833,442.7915683,8,197.1,VV,1,-0.26103
幸福,442.7915683,443.3263689,8,64.12,VA,1,-0.15498
为什么,444.4095964,444.9252446,8,1522.16,AD,1,-0.31906
我,445.4735964,445.56583,8,50147.83,PN,0,
要,445.56583,445.6774917,8,7114.18,VV,1,-0.36368
难过,445.6774917,446.1476462,8,47.84,VA,1,-0.40378
小,447.2290014,447.3892257,8,1042.34,VA,1,-0.19631
王子,447.3892257,447.7695964,8,31.93,NN,1,-0.071345
又,447.9855964,448.1120881,8,1060.05,AD,1,-0.40301
重新,448.1120881,448.458827,8,138.23,AD,1,-0.27499
在,448.458827,448.5763656,8,12811.05,P,0,
我,448.5763656,448.6703965,8,50147.83,PN,0,
的,448.6703965,448.7467966,8,50155.13,DEG,0,
身边,448.7467966,449.0759047,8,110.12,NN,1,-0.34971
坐下,449.0759047,449.4335964,8,82.78,VV,1,-0.39373
他,449.9985828,450.1572599,8,11853.78,PN,0,
温柔,450.1572599,450.4275987,8,18.87,VA,1,-0.41833
地,450.4275987,450.5157526,8,536.84,NN,1,-0.27501
对,450.5157526,450.650922,8,3958.83,VA,1,-0.36282
我,450.650922,450.739076,8,50147.83,PN,0,
说,450.739076,450.9615964,8,6765.38,VV,1,-0.35375
你,451.7846421,452.1548888,8,39629.27,PN,0,
应该,452.4895964,452.7425818,8,1127.12,VV,1,-0.42955
实践,452.7425818,453.1422131,8,4.56,NN,1,-0.21691
你,453.1422131,453.2656286,8,39629.27,PN,0,
的,453.2656286,453.3596595,8,50155.13,DEG,0,
诺言,453.3596595,453.7695964,8,10.14,NN,1,-0.33327
什么,454.8839028,455.1307338,8,7050.42,PN,0,
诺言,455.1307338,455.4495964,8,10.14,NN,1,-0.43392
你,456.0975964,456.2473506,8,39629.27,PN,0,
知道,456.2473506,456.5695964,8,5864.84,VV,1,-0.44527
给,457.1935964,457.3463366,8,3494.19,VV,1,-0.40529
我,457.3463366,457.4521214,8,50147.83,PN,0,
的,457.4521214,457.5461522,8,50155.13,DEG,0,
小,457.5461522,457.7518448,8,1042.34,VA,1,-0.15737
羊,457.7518448,457.8870142,8,20.78,NN,1,-0.13369
一,457.8870142,457.9855964,8,6069.96,CD,0,
个,457.9855964,458.075076,8,5184,M,0,
嘴套,458.075076,458.6415964,8,,NN,1,
我,459.2937189,459.4230114,8,50147.83,PN,0,
要,459.4230114,459.5523038,8,7114.18,VV,1,-0.52002
对,459.5523038,459.6933502,8,3958.83,VA,1,-0.48188
我,459.6933502,459.793258,8,50147.83,PN,0,
的,459.793258,459.8814119,8,50155.13,DEG,0,
花,459.8814119,460.0694737,8,266.7,VV,1,-0.16518
负责,460.0694737,460.3927049,8,121.03,VA,1,-0.1743
的,460.3927049,460.4808588,8,50155.13,DEG,0,
呀,460.4808588,460.6735964,8,318.96,IJ,0,
我,461.8971991,461.9912299,8,50147.83,PN,0,
从,461.9912299,462.155784,8,1410.37,P,0,
口袋,462.155784,462.4613844,8,29.33,NN,1,-0.23629
中,462.4613844,462.6815964,8,1039.21,NR,1,-0.32515
拿出,462.8255964,463.1115825,8,0.63,VV,1,-0.38353
我,463.1115825,463.1821056,8,50147.83,PN,0,
的,463.1821056,463.2467519,8,50155.13,DEG,0,
画,463.2467519,463.6992755,8,113.13,NN,1,-0.27003
稿,463.2467519,463.6992755,8,5.66,NN,1,-0.18259
小,464.4456457,464.5808151,8,1042.34,VA,1,-0.25337
王子,464.5808151,464.8100154,8,31.93,NN,1,-0.016055
瞅见,464.8100154,465.1214927,8,0.09,NR,1,
了,465.1214927,465.3055964,8,28210.53,PU,0,
笑,465.4682316,465.6562933,8,197.58,VV,1,-0.20923
着,465.6562933,465.7503242,8,2983.65,VV,1,-0.26062
说,465.7503242,465.9695964,8,6765.38,VV,1,-0.36228
你,466.6015964,466.78455,8,39629.27,PN,0,
画,466.78455,466.9961195,8,113.13,NN,1,-0.50797
的,466.9961195,467.1019042,8,50155.13,DEG,0,
猴面包树,467.1019042,467.8012589,8,,VV,1,0.095457
有点,468.1715055,468.5006136,8,175.79,AD,1,-0.34693
像,468.5006136,468.6827985,8,1497.29,AD,1,-0.34466
白菜,468.6827985,469.1455964,8,0.78,NN,1,-0.20837
啊,469.6575964,469.9119341,8,3903.92,IJ,0,
我,470.8015964,470.9110123,8,50147.83,PN,0,
还,470.9110123,471.0931971,8,3884.93,AD,1,-0.31508
为,471.0931971,471.2107358,8,1358.26,P,0,
我,471.2107358,471.3047666,8,50147.83,PN,0,
画,471.3047666,471.4693207,8,113.13,NN,1,-0.52583
的,471.4693207,471.5398439,8,50155.13,DEG,0,
猴面包树,471.5398439,472.1775964,8,,VV,1,-0.017257
感到,472.3449833,472.5683067,8,197.1,VV,1,-0.33698
骄傲,472.5683067,472.8974148,8,62.42,VA,1,-0.28486
呢,472.8974148,473.0267073,8,2287.93,SP,0,
你,473.6314128,473.8312285,8,39629.27,PN,0,
画,473.8312285,474.0310441,8,113.13,NN,1,-0.66377
的,474.0310441,474.1368289,8,50155.13,DEG,0,
狐狸,474.1368289,474.6095964,8,8.59,NN,1,-0.33167
它,475.1829225,475.3239688,8,1461.37,PN,0,
那,475.3239688,475.5002767,8,5666.37,PN,0,
双,475.5002767,475.6530769,8,100.87,CD,0,
耳朵,475.6530769,476.1695964,8,34.91,NN,1,-0.50549
有点,476.5488256,476.930826,8,175.79,AD,1,-0.47325
像,476.930826,477.1130109,8,1497.29,AD,1,-0.43751
犄角,477.1130109,477.6335964,8,0.42,NN,1,-0.15948
而且,478.1062121,478.4415964,8,578.42,AD,1,-0.34882
又,478.8055668,478.8937208,8,1060.05,AD,1,-0.24206
太,478.8937208,479.1699365,8,1942.11,AD,1,-0.29215
长,479.1699365,479.5754447,8,362.87,VA,1,-0.17482
了,479.5754447,479.7055964,8,28210.53,PU,0,
这时,480.7087951,481.2015964,8,10.43,AD,1,-0.33718
他,481.7666426,481.9135659,8,11853.78,PN,0,
又,481.9135659,482.0781199,8,1060.05,AD,1,-0.46517
笑,482.0781199,482.3073202,8,197.58,VV,1,-0.23587
了,482.3073202,482.5247666,8,28210.53,PU,0,
小家伙,483.2711368,483.7615964,8,30.82,NN,1,-0.12826
你,484.2732257,484.3966412,8,39629.27,PN,0,
太,484.3966412,484.5611952,8,1942.11,AD,1,-0.49018
不,484.5611952,484.6317184,8,20543.44,AD,1,-0.3569
公正,484.6317184,484.9138111,8,17.86,VA,1,-0.24132
了,484.9138111,485.0815964,8,28210.53,PU,0,
我,485.9135964,486.0304278,8,50147.83,PN,0,
说,486.0304278,486.2335964,8,6765.38,VV,1,-0.37365
我,486.8815964,487.0412599,8,50147.83,PN,0,
过去,487.0412599,487.4175964,8,401.98,NT,1,-0.34797
只,487.9708564,488.1706721,8,2167.08,AD,1,-0.4219
会,488.1706721,488.3352261,8,7927.17,VV,1,-0.35005
画,488.3352261,488.4880263,8,113.13,NN,1,-0.18932
开,488.4880263,488.7524882,8,816.24,VV,1,-0.21707
着,488.4880263,488.7524882,8,2983.65,VV,1,-0.33666
肚皮,488.7524882,489.1055964,8,2.18,NN,1,-0.2607
和,489.4635968,489.5811354,8,4483.86,P,0,
闭,489.5811354,489.8415964,8,235.32,VV,1,-0.28613
着,489.5811354,489.8415964,8,2983.65,VV,1,-0.58011
肚皮,489.8415964,490.0924283,8,2.18,NN,1,-0.33344
的,490.0924283,490.1805823,8,50155.13,DEG,0,
巨蟒,490.1805823,490.6495964,8,0.33,NN,1,-0.072162
啊,491.4088607,491.6815964,8,3903.92,IJ,0,
这,492.3295964,492.4340268,8,8554.9,PN,0,
就,492.4340268,492.5339346,8,8246.34,AD,1,-0.39615
行,492.5339346,492.6984887,8,776,VA,1,-0.13737
了,492.6984887,492.8975964,8,28210.53,PU,0,
他,493.6035359,493.7504592,8,11853.78,PN,0,
说,493.7504592,493.9535964,8,6765.38,VV,1,-0.3482
孩子,494.4968294,495.0335964,8,1110.19,NN,1,-0.27956
们,494.4968294,495.0335964,8,1191.12,NN,1,-0.38647
认,495.3215964,495.4214414,8,36.01,VV,1,-0.18501
得,495.4214414,495.5742416,8,3135.62,VV,1,-0.34384
出来,495.5742416,495.956242,8,624.15,VV,1,-0.45077
我,497.0317203,497.1198743,8,50147.83,PN,0,
就,497.1198743,497.2726745,8,8246.34,AD,1,-0.6851
用,497.2726745,497.4137208,8,1563.08,VV,1,-0.41542
铅笔,497.4137208,497.8255964,8,7.27,NN,1,-0.19286
勾画,498.1248294,498.4116557,8,0.72,VV,1,-0.10769
了,498.4116557,498.5291943,8,28210.53,PU,0,
一,498.5291943,498.6114713,8,6069.96,CD,0,
